TransactionId,CustomerId,Amount,TransactionStartTime,ProductCategory,ChannelId,CountryCode,FraudResult,Value
3351,124,153.01,2024-01-06 12:00:00,Books,Pay Later,2,0,153.01
3352,111,182.49,2024-02-18 05:00:00,Clothing,IOS,2,0,182.49
3353,104,110.7,2024-03-09 06:00:00,Clothing,Pay Later,2,0,110.7
3354,197,190.82,2024-03-17 18:00:00,Clothing,Pay Later,1,0,190.82
3355,147,149.37,2024-01-01 12:00:00,Electronics,IOS,1,0,149.37
3356,136,79.41,2024-02-12 06:00:00,Electronics,IOS,1,0,79.41
3357,178,138.06,2024-01-03 00:00:00,Books,IOS,2,0,138.06
3358,143,246.56,2024-01-17 12:00:00,Clothing,Web,2,0,246.56
3359,199,192.95,2024-03-18 04:00:00,Electronics,Web,2,0,192.95
3360,114,131.05,2024-02-27 23:00:00,Groceries,Pay Later,3,0,131.05
3361,142,56.54,2024-02-23 22:00:00,Clothing,Web,1,0,56.54
3362,147,108.38,2024-03-28 05:00:00,Groceries,IOS,1,0,108.38
3363,186,79.68,2024-02-23 05:00:00,Electronics,Android,3,0,79.68
3364,169,57.75,2024-02-14 17:00:00,Books,Web,1,0,57.75
3365,145,189.28,2024-03-27 03:00:00,Clothing,IOS,1,0,189.28
3366,142,153.12,2024-03-21 04:00:00,Groceries,IOS,3,1,153.12
3367,120,239.76,2024-03-07 03:00:00,Electronics,IOS,1,0,239.76
3368,122,100.12,2024-01-05 13:00:00,Electronics,IOS,2,0,100.12
3369,179,149.89,2024-03-19 19:00:00,Electronics,Pay Later,3,0,149.89
3370,146,80.29,2024-02-18 05:00:00,Books,IOS,1,0,80.29
3371,114,120.26,2024-01-10 21:00:00,Electronics,IOS,2,0,120.26
3372,124,138.89,2024-01-23 15:00:00,Groceries,Pay Later,1,0,138.89
3373,135,131.27,2024-01-17 13:00:00,Electronics,Web,3,0,131.27
3374,174,152.68,2024-03-24 11:00:00,Electronics,Android,2,0,152.68
3375,150,198.58,2024-02-10 14:00:00,Electronics,Pay Later,1,1,198.58
3376,114,193.32,2024-02-13 13:00:00,Groceries,Pay Later,3,0,193.32
3377,167,111.53,2024-02-27 21:00:00,Groceries,Web,1,0,111.53
3378,120,148.48,2024-02-19 19:00:00,Books,Web,1,0,148.48
3379,112,189.7,2024-03-10 03:00:00,Books,IOS,2,0,189.7
3380,185,201.79,2024-03-03 22:00:00,Electronics,Web,1,0,201.79
3381,118,116.94,2024-02-13 12:00:00,Groceries,Android,3,0,116.94
3382,133,185.41,2024-03-23 21:00:00,Clothing,Pay Later,3,0,185.41
3383,177,166.56,2024-02-13 19:00:00,Groceries,Android,2,0,166.56
3384,167,96.7,2024-03-07 02:00:00,Electronics,IOS,2,0,96.7
3385,151,190.01,2024-03-18 17:00:00,Groceries,Android,1,0,190.01
3386,126,157.58,2024-01-27 18:00:00,Electronics,IOS,3,0,157.58
3387,128,62.93,2024-02-29 09:00:00,Electronics,Android,2,0,62.93
3388,127,135.31,2024-02-18 14:00:00,Electronics,Pay Later,1,0,135.31
3389,134,151.99,2024-03-23 08:00:00,Electronics,Android,1,0,151.99
3390,107,119.71,2024-03-08 14:00:00,Clothing,Web,3,0,119.71
3391,115,211.41,2024-02-20 15:00:00,Groceries,Android,3,0,211.41
3392,135,213.22,2024-03-12 16:00:00,Groceries,Pay Later,1,0,213.22
3393,129,130.88,2024-01-01 06:00:00,Electronics,IOS,3,0,130.88
3394,117,125.39,2024-02-22 17:00:00,Electronics,Android,1,0,125.39
3395,101,143.44,2024-01-12 15:00:00,Electronics,Android,1,0,143.44
3396,148,140.0,2024-01-30 00:00:00,Groceries,Web,3,0,140.0
3397,176,120.37,2024-01-07 16:00:00,Electronics,IOS,2,0,120.37
3398,103,-35.44,2024-01-03 10:00:00,Clothing,IOS,1,0,35.44
3399,189,237.74,2024-03-03 05:00:00,Electronics,IOS,3,0,237.74
3400,188,150.02,2024-01-15 06:00:00,Clothing,Pay Later,1,0,150.02
3401,193,141.08,2024-02-12 16:00:00,Electronics,Pay Later,1,0,141.08
3402,174,166.26,2024-01-18 21:00:00,Electronics,Web,1,0,166.26
3403,106,146.0,2024-03-01 23:00:00,Electronics,Android,3,0,146.0
3404,194,128.48,2024-03-01 20:00:00,Electronics,Pay Later,3,0,128.48
3405,173,99.72,2024-01-26 18:00:00,Electronics,IOS,3,0,99.72
3406,138,58.07,2024-02-09 23:00:00,Clothing,Android,2,0,58.07
3407,112,82.28,2024-01-08 20:00:00,Electronics,Android,1,0,82.28
3408,130,94.17,2024-02-12 20:00:00,Electronics,Android,2,0,94.17
3409,170,182.55,2024-01-03 22:00:00,Electronics,Web,1,0,182.55
3410,162,186.23,2024-01-27 13:00:00,Groceries,Pay Later,3,0,186.23
3411,155,105.91,2024-01-27 08:00:00,Clothing,Pay Later,1,0,105.91
3412,141,16.82,2024-02-26 00:00:00,Groceries,Android,1,0,16.82
3413,160,150.46,2024-02-02 11:00:00,Electronics,Web,1,0,150.46
3414,141,128.92,2024-02-12 20:00:00,Electronics,Web,2,0,128.92
3415,155,127.69,2024-03-05 19:00:00,Electronics,Pay Later,3,0,127.69
3416,135,197.8,2024-03-16 16:00:00,Clothing,Pay Later,3,0,197.8
3417,183,156.93,2024-01-15 01:00:00,Clothing,Web,1,0,156.93
3418,167,101.18,2024-03-20 03:00:00,Groceries,IOS,3,1,101.18
3419,106,89.68,2024-03-12 01:00:00,Groceries,Web,2,0,89.68
3420,153,136.87,2024-03-29 14:00:00,Clothing,IOS,2,0,136.87
3421,100,104.68,2024-01-28 08:00:00,Clothing,Pay Later,3,0,104.68
3422,143,146.38,2024-01-02 16:00:00,Electronics,Web,2,0,146.38
3423,144,201.31,2024-02-27 09:00:00,Electronics,Web,2,0,201.31
3424,146,81.01,2024-01-09 01:00:00,Books,Web,3,0,81.01
3425,112,154.39,2024-03-28 18:00:00,Electronics,Web,3,0,154.39
3426,121,195.75,2024-03-21 10:00:00,Books,Android,1,0,195.75
3427,120,145.69,2024-03-14 17:00:00,Clothing,Android,1,0,145.69
3428,185,186.08,2024-02-24 05:00:00,Clothing,Pay Later,2,0,186.08
3429,191,135.64,2024-02-19 00:00:00,Electronics,Pay Later,3,0,135.64
3430,108,158.54,2024-01-03 14:00:00,Clothing,Web,2,0,158.54
3431,125,172.04,2024-02-21 09:00:00,Clothing,Android,3,0,172.04
3432,108,121.4,2024-01-21 04:00:00,Electronics,Pay Later,2,0,121.4
3433,114,249.53,2024-01-15 22:00:00,Electronics,IOS,2,0,249.53
3434,109,178.88,2024-03-18 14:00:00,Electronics,Android,2,0,178.88
3435,187,215.15,2024-03-14 23:00:00,Clothing,Android,1,0,215.15
3436,141,203.55,2024-01-09 11:00:00,Electronics,Android,3,0,203.55
3437,171,166.36,2024-02-08 04:00:00,Groceries,Web,2,0,166.36
3438,123,219.29,2024-01-25 23:00:00,Groceries,IOS,1,0,219.29
3439,179,159.4,2024-03-30 07:00:00,Electronics,Web,2,0,159.4
3440,148,113.51,2024-03-26 19:00:00,Clothing,Pay Later,2,0,113.51
3441,125,150.74,2024-03-29 15:00:00,Electronics,IOS,3,1,150.74
3442,190,99.69,2024-03-16 08:00:00,Groceries,Web,2,0,99.69
3443,136,44.91,2024-01-10 15:00:00,Electronics,Android,3,0,44.91
3444,167,107.37,2024-01-10 08:00:00,Electronics,IOS,1,0,107.37
3445,149,153.64,2024-03-02 02:00:00,Electronics,Android,1,0,153.64
3446,123,203.1,2024-02-29 18:00:00,Groceries,Pay Later,2,0,203.1
3447,118,107.22,2024-02-07 05:00:00,Electronics,IOS,1,0,107.22
3448,199,200.51,2024-01-15 14:00:00,Electronics,Pay Later,3,0,200.51
3449,159,89.47,2024-02-14 21:00:00,Electronics,Pay Later,3,0,89.47
3450,138,104.02,2024-01-05 13:00:00,Electronics,Pay Later,1,0,104.02
3451,173,222.46,2024-02-22 01:00:00,Groceries,IOS,3,0,222.46
3452,188,152.38,2024-03-02 22:00:00,Clothing,Pay Later,3,0,152.38
3453,117,141.32,2024-02-13 19:00:00,Books,Web,2,0,141.32
3454,118,161.76,2024-02-15 18:00:00,Electronics,Web,2,0,161.76
3455,135,89.68,2024-03-28 19:00:00,Electronics,Pay Later,3,0,89.68
3456,173,133.46,2024-02-16 19:00:00,Groceries,Android,1,0,133.46
3457,196,150.13,2024-01-24 16:00:00,Clothing,Pay Later,3,0,150.13
3458,154,211.57,2024-03-29 13:00:00,Electronics,Pay Later,2,0,211.57
3459,168,66.48,2024-03-04 22:00:00,Clothing,Android,1,0,66.48
3460,146,238.15,2024-01-28 17:00:00,Groceries,IOS,3,0,238.15
3461,148,143.77,2024-03-04 21:00:00,Electronics,IOS,1,0,143.77
3462,198,94.47,2024-02-25 04:00:00,Groceries,Pay Later,1,0,94.47
3463,197,85.42,2024-02-23 11:00:00,Electronics,Web,1,0,85.42
3464,132,163.66,2024-02-11 07:00:00,Books,Web,3,0,163.66
3465,120,82.64,2024-02-26 14:00:00,Clothing,Web,2,0,82.64
3466,180,121.99,2024-03-16 05:00:00,Electronics,Pay Later,1,0,121.99
3467,121,137.5,2024-02-13 14:00:00,Clothing,Web,1,0,137.5
3468,147,207.18,2024-02-20 20:00:00,Books,Web,3,0,207.18
3469,136,200.92,2024-02-03 12:00:00,Groceries,IOS,2,1,200.92
3470,114,117.85,2024-03-17 07:00:00,Electronics,Pay Later,2,0,117.85
3471,134,139.37,2024-03-17 03:00:00,Clothing,IOS,3,0,139.37
3472,191,70.23,2024-03-10 05:00:00,Clothing,Android,1,0,70.23
3473,170,48.05,2024-01-21 11:00:00,Electronics,IOS,3,0,48.05
3474,131,88.55,2024-01-07 14:00:00,Electronics,Pay Later,2,0,88.55
3475,110,206.15,2024-02-25 16:00:00,Clothing,Web,1,0,206.15
3476,109,189.0,2024-02-11 22:00:00,Clothing,Pay Later,1,0,189.0
3477,172,169.17,2024-02-21 05:00:00,Electronics,IOS,2,0,169.17
3478,177,77.12,2024-03-19 15:00:00,Groceries,Pay Later,1,0,77.12
3479,176,114.42,2024-02-22 07:00:00,Clothing,Pay Later,3,0,114.42
3480,156,107.11,2024-01-16 04:00:00,Electronics,IOS,2,0,107.11
3481,124,141.7,2024-01-18 19:00:00,Electronics,IOS,2,0,141.7
3482,101,138.55,2024-02-15 01:00:00,Clothing,Android,1,0,138.55
3483,163,99.9,2024-03-27 02:00:00,Clothing,Android,2,0,99.9
3484,134,167.46,2024-02-15 06:00:00,Clothing,IOS,3,0,167.46
3485,106,161.45,2024-02-18 00:00:00,Electronics,Pay Later,2,0,161.45
3486,184,113.56,2024-01-22 13:00:00,Clothing,IOS,1,0,113.56
3487,117,165.21,2024-03-25 12:00:00,Books,Web,2,0,165.21
3488,166,206.21,2024-01-06 21:00:00,Electronics,Android,1,0,206.21
3489,141,221.4,2024-03-05 20:00:00,Electronics,Web,1,0,221.4
3490,138,174.53,2024-01-04 02:00:00,Groceries,Pay Later,3,0,174.53
3491,140,173.06,2024-01-30 01:00:00,Electronics,Web,2,0,173.06
3492,174,137.99,2024-03-23 19:00:00,Electronics,IOS,3,0,137.99
3493,123,201.49,2024-03-27 21:00:00,Electronics,IOS,3,0,201.49
3494,159,96.48,2024-01-25 14:00:00,Electronics,IOS,2,0,96.48
3495,145,195.69,2024-02-07 22:00:00,Clothing,Web,3,0,195.69
3496,118,135.62,2024-02-21 01:00:00,Electronics,Web,3,0,135.62
3497,167,224.55,2024-02-26 14:00:00,Groceries,Web,1,0,224.55
3498,189,179.41,2024-02-21 11:00:00,Clothing,IOS,3,1,179.41
3499,141,146.61,2024-02-04 09:00:00,Clothing,IOS,2,0,146.61
3500,131,138.18,2024-01-14 21:00:00,Electronics,IOS,1,0,138.18
3501,138,176.28,2024-01-14 02:00:00,Clothing,Web,3,0,176.28
3502,135,173.86,2024-02-02 19:00:00,Clothing,Web,3,0,173.86
3503,196,130.08,2024-01-01 01:00:00,Groceries,Pay Later,2,0,130.08
3504,135,154.59,2024-01-19 23:00:00,Groceries,Android,3,0,154.59
3505,102,194.82,2024-01-04 03:00:00,Clothing,IOS,2,0,194.82
3506,172,81.83,2024-03-17 08:00:00,Clothing,Web,3,0,81.83
3507,107,186.29,2024-03-20 17:00:00,Groceries,Android,3,0,186.29
3508,196,176.06,2024-03-07 19:00:00,Clothing,Web,2,0,176.06
3509,169,209.33,2024-01-20 09:00:00,Electronics,Web,1,0,209.33
3510,140,114.22,2024-03-02 21:00:00,Electronics,IOS,2,0,114.22
3511,167,150.29,2024-03-07 10:00:00,Books,Android,1,0,150.29
3512,112,160.25,2024-03-29 09:00:00,Electronics,Web,1,0,160.25
3513,148,186.94,2024-02-17 07:00:00,Groceries,Android,2,0,186.94
3514,159,171.46,2024-03-13 14:00:00,Electronics,Android,2,0,171.46
3515,101,88.02,2024-02-01 20:00:00,Clothing,IOS,3,0,88.02
3516,159,164.55,2024-03-07 03:00:00,Clothing,Android,3,0,164.55
3517,104,250.21,2024-01-30 12:00:00,Electronics,Pay Later,1,0,250.21
3518,143,180.59,2024-01-21 08:00:00,Groceries,Pay Later,3,0,180.59
3519,126,231.9,2024-01-19 06:00:00,Clothing,IOS,2,0,231.9
3520,131,202.15,2024-02-17 21:00:00,Clothing,IOS,1,0,202.15
3521,120,218.12,2024-03-03 19:00:00,Clothing,Pay Later,3,0,218.12
3522,107,165.5,2024-03-04 04:00:00,Electronics,IOS,3,0,165.5
3523,171,176.09,2024-01-31 09:00:00,Clothing,Android,2,0,176.09
3524,149,162.78,2024-01-18 10:00:00,Electronics,Web,2,0,162.78
3525,166,150.22,2024-01-20 17:00:00,Electronics,IOS,3,0,150.22
3526,143,187.11,2024-01-11 21:00:00,Books,Pay Later,1,0,187.11
3527,157,123.95,2024-02-13 17:00:00,Clothing,Web,1,0,123.95
3528,102,244.27,2024-03-04 01:00:00,Groceries,Android,2,0,244.27
3529,185,103.6,2024-03-27 00:00:00,Clothing,Web,2,0,103.6
3530,169,190.57,2024-02-24 09:00:00,Electronics,Pay Later,2,0,190.57
3531,101,218.93,2024-01-01 05:00:00,Clothing,Web,3,0,218.93
3532,186,141.17,2024-01-09 06:00:00,Groceries,Pay Later,3,0,141.17
3533,143,94.35,2024-01-17 02:00:00,Electronics,IOS,2,0,94.35
3534,101,207.78,2024-02-21 17:00:00,Groceries,IOS,1,0,207.78
3535,180,160.17,2024-03-03 00:00:00,Clothing,Pay Later,2,0,160.17
3536,134,190.67,2024-01-04 22:00:00,Electronics,IOS,2,0,190.67
3537,197,144.53,2024-03-15 19:00:00,Clothing,Android,1,0,144.53
3538,186,236.6,2024-01-09 07:00:00,Electronics,Web,1,0,236.6
3539,129,44.15,2024-01-05 11:00:00,Electronics,Pay Later,1,0,44.15
3540,107,168.81,2024-03-03 00:00:00,Groceries,Pay Later,1,0,168.81
3541,121,217.09,2024-01-15 17:00:00,Groceries,Pay Later,3,0,217.09
3542,143,155.27,2024-02-07 09:00:00,Groceries,Android,3,0,155.27
3543,157,165.12,2024-02-15 20:00:00,Groceries,Android,2,0,165.12
3544,135,128.3,2024-01-26 07:00:00,Books,Android,3,0,128.3
3545,168,151.03,2024-03-07 21:00:00,Books,Pay Later,2,0,151.03
3546,176,66.41,2024-01-22 18:00:00,Electronics,Android,2,0,66.41
3547,192,114.08,2024-02-29 06:00:00,Clothing,IOS,1,0,114.08
3548,130,110.66,2024-02-05 20:00:00,Electronics,Web,1,0,110.66
3549,146,183.46,2024-02-10 21:00:00,Clothing,IOS,3,0,183.46
3550,154,121.43,2024-02-17 12:00:00,Books,IOS,3,0,121.43
3551,179,122.88,2024-02-05 23:00:00,Electronics,Android,3,0,122.88
3552,161,131.1,2024-03-30 20:00:00,Clothing,Pay Later,3,0,131.1
3553,129,112.57,2024-01-18 14:00:00,Clothing,IOS,1,0,112.57
3554,154,163.45,2024-03-19 05:00:00,Electronics,Web,1,0,163.45
3555,115,168.88,2024-02-12 07:00:00,Electronics,Android,3,0,168.88
3556,111,191.25,2024-01-29 20:00:00,Clothing,IOS,2,0,191.25
3557,116,182.64,2024-03-21 23:00:00,Electronics,Android,1,0,182.64
3558,115,177.64,2024-03-28 17:00:00,Clothing,Web,1,0,177.64
3559,111,133.55,2024-01-31 14:00:00,Clothing,Android,1,0,133.55
3560,107,130.34,2024-02-03 01:00:00,Clothing,Pay Later,1,0,130.34
3561,183,106.44,2024-03-07 07:00:00,Electronics,IOS,3,0,106.44
3562,102,105.54,2024-02-21 06:00:00,Clothing,IOS,3,0,105.54
3563,115,159.71,2024-03-16 18:00:00,Electronics,Pay Later,2,0,159.71
3564,129,114.03,2024-03-30 14:00:00,Groceries,Web,1,0,114.03
3565,122,223.42,2024-03-18 15:00:00,Electronics,Web,3,0,223.42
3566,191,148.12,2024-01-14 02:00:00,Groceries,Android,3,0,148.12
3567,104,225.07,2024-02-19 21:00:00,Groceries,IOS,1,0,225.07
3568,183,178.59,2024-01-06 16:00:00,Groceries,Web,3,0,178.59
3569,164,111.14,2024-01-23 13:00:00,Electronics,Pay Later,3,0,111.14
3570,129,146.9,2024-03-18 19:00:00,Electronics,Pay Later,3,0,146.9
3571,120,66.33,2024-03-17 02:00:00,Clothing,Pay Later,2,0,66.33
3572,183,159.52,2024-02-14 23:00:00,Electronics,Web,3,0,159.52
3573,169,115.71,2024-01-02 08:00:00,Books,Pay Later,1,0,115.71
3574,121,94.33,2024-02-14 07:00:00,Electronics,IOS,1,0,94.33
3575,181,226.11,2024-01-24 02:00:00,Books,Web,1,0,226.11
3576,171,201.53,2024-03-08 17:00:00,Groceries,Web,3,0,201.53
3577,131,200.15,2024-03-06 19:00:00,Electronics,IOS,2,0,200.15
3578,132,189.11,2024-02-23 20:00:00,Clothing,Pay Later,3,0,189.11
3579,115,88.26,2024-03-19 16:00:00,Electronics,Web,1,0,88.26
3580,175,129.98,2024-02-01 09:00:00,Electronics,IOS,2,0,129.98
3581,137,133.02,2024-01-01 05:00:00,Electronics,IOS,2,0,133.02
3582,197,64.51,2024-02-04 18:00:00,Books,Android,3,0,64.51
3583,113,122.15,2024-03-11 12:00:00,Clothing,Pay Later,1,0,122.15
3584,135,122.7,2024-03-17 16:00:00,Clothing,Pay Later,3,0,122.7
3585,196,156.3,2024-03-05 13:00:00,Electronics,IOS,1,0,156.3
3586,122,276.62,2024-01-03 13:00:00,Clothing,Web,2,0,276.62
3587,165,148.96,2024-01-24 00:00:00,Electronics,Android,3,0,148.96
3588,184,156.33,2024-02-17 09:00:00,Electronics,Android,2,0,156.33
3589,101,137.49,2024-01-13 03:00:00,Electronics,Web,1,0,137.49
3590,190,186.89,2024-03-13 13:00:00,Clothing,Android,2,0,186.89
3591,172,96.3,2024-01-10 07:00:00,Clothing,Web,2,0,96.3
3592,164,244.8,2024-01-23 02:00:00,Electronics,Android,2,1,244.8
3593,174,143.79,2024-02-24 06:00:00,Books,Web,3,0,143.79
3594,166,130.24,2024-02-11 02:00:00,Electronics,IOS,1,0,130.24
3595,151,198.5,2024-03-06 14:00:00,Clothing,IOS,2,0,198.5
3596,161,105.45,2024-03-13 14:00:00,Electronics,Android,2,0,105.45
3597,122,185.96,2024-03-21 06:00:00,Electronics,Android,2,0,185.96
3598,125,220.26,2024-02-21 17:00:00,Books,IOS,2,0,220.26
3599,167,137.93,2024-03-19 17:00:00,Groceries,Pay Later,1,0,137.93
3600,181,252.64,2024-01-24 22:00:00,Clothing,Web,1,0,252.64
3601,154,182.21,2024-01-12 22:00:00,Groceries,Pay Later,3,0,182.21
3602,105,182.83,2024-01-21 07:00:00,Groceries,Android,1,0,182.83
3603,134,218.29,2024-02-03 01:00:00,Clothing,IOS,1,0,218.29
3604,121,231.54,2024-03-09 00:00:00,Groceries,Android,2,0,231.54
3605,142,163.09,2024-03-08 05:00:00,Electronics,Pay Later,3,0,163.09
3606,114,189.85,2024-03-27 12:00:00,Clothing,IOS,3,0,189.85
3607,185,219.82,2024-01-19 10:00:00,Groceries,IOS,2,0,219.82
3608,159,91.91,2024-03-12 06:00:00,Electronics,IOS,3,0,91.91
3609,111,63.52,2024-01-13 00:00:00,Groceries,Web,1,0,63.52
3610,148,147.12,2024-01-06 06:00:00,Electronics,Android,3,0,147.12
3611,141,62.33,2024-01-27 14:00:00,Groceries,Pay Later,2,0,62.33
3612,137,134.3,2024-02-21 01:00:00,Electronics,Web,3,0,134.3
3613,181,165.72,2024-03-27 15:00:00,Electronics,Pay Later,3,0,165.72
3614,144,136.22,2024-03-28 14:00:00,Electronics,Web,3,0,136.22
3615,134,142.92,2024-03-08 11:00:00,Groceries,IOS,2,0,142.92
3616,129,99.92,2024-01-17 05:00:00,Electronics,Web,1,0,99.92
3617,187,189.41,2024-01-10 21:00:00,Clothing,Android,3,0,189.41
3618,129,96.83,2024-01-06 23:00:00,Clothing,Android,1,0,96.83
3619,177,44.85,2024-01-06 19:00:00,Electronics,Pay Later,1,0,44.85
3620,105,139.63,2024-01-15 03:00:00,Books,IOS,1,0,139.63
3621,166,195.75,2024-02-26 15:00:00,Electronics,IOS,3,0,195.75
3622,179,153.99,2024-02-25 07:00:00,Clothing,Pay Later,1,0,153.99
3623,106,91.76,2024-01-07 18:00:00,Clothing,Android,3,0,91.76
3624,151,155.1,2024-02-27 16:00:00,Electronics,Android,3,0,155.1
3625,113,171.92,2024-03-04 12:00:00,Electronics,Pay Later,3,0,171.92
3626,172,154.52,2024-01-26 01:00:00,Groceries,IOS,1,0,154.52
3627,114,136.77,2024-01-13 17:00:00,Books,Pay Later,3,0,136.77
3628,120,174.3,2024-03-15 12:00:00,Electronics,Pay Later,2,0,174.3
3629,134,63.08,2024-01-24 23:00:00,Electronics,Web,2,0,63.08
3630,165,105.3,2024-02-23 04:00:00,Books,Pay Later,2,0,105.3
3631,190,84.74,2024-02-04 18:00:00,Electronics,Android,3,0,84.74
3632,101,217.42,2024-02-24 12:00:00,Clothing,Pay Later,2,0,217.42
3633,134,185.6,2024-03-09 11:00:00,Clothing,IOS,3,0,185.6
3634,181,159.26,2024-03-18 05:00:00,Electronics,IOS,3,0,159.26
3635,177,77.47,2024-03-02 21:00:00,Clothing,Android,3,0,77.47
3636,119,187.21,2024-03-13 16:00:00,Books,IOS,1,0,187.21
3637,181,219.33,2024-02-09 12:00:00,Clothing,Pay Later,2,0,219.33
3638,109,178.57,2024-01-05 21:00:00,Groceries,Android,3,0,178.57
3639,124,148.24,2024-03-26 16:00:00,Clothing,IOS,2,0,148.24
3640,165,181.59,2024-01-03 05:00:00,Clothing,Pay Later,2,0,181.59
3641,124,163.65,2024-01-14 14:00:00,Electronics,IOS,1,0,163.65
3642,153,196.3,2024-01-14 10:00:00,Groceries,Web,2,0,196.3
3643,132,195.18,2024-03-15 08:00:00,Electronics,IOS,3,0,195.18
3644,135,138.95,2024-02-07 14:00:00,Electronics,Android,3,0,138.95
3645,194,116.97,2024-02-13 05:00:00,Books,Pay Later,2,0,116.97
3646,113,130.01,2024-03-05 15:00:00,Groceries,Pay Later,2,1,130.01
3647,164,176.79,2024-01-15 01:00:00,Books,Android,1,0,176.79
3648,179,133.03,2024-03-21 02:00:00,Electronics,Web,3,0,133.03
3649,153,112.47,2024-03-07 04:00:00,Groceries,Pay Later,2,0,112.47
3650,151,149.95,2024-03-21 22:00:00,Clothing,Android,2,0,149.95
3651,102,205.37,2024-02-07 00:00:00,Books,IOS,3,0,205.37
3652,198,156.76,2024-03-11 14:00:00,Books,Web,2,0,156.76
3653,140,136.19,2024-01-19 19:00:00,Books,Android,1,0,136.19
3654,105,166.02,2024-01-30 10:00:00,Books,IOS,2,0,166.02
3655,124,154.2,2024-02-24 13:00:00,Electronics,Pay Later,2,0,154.2
3656,112,53.32,2024-01-13 19:00:00,Groceries,Pay Later,1,0,53.32
3657,197,184.84,2024-03-30 08:00:00,Electronics,Web,1,0,184.84
3658,107,170.37,2024-02-10 15:00:00,Groceries,IOS,1,0,170.37
3659,120,150.81,2024-01-12 09:00:00,Books,Android,3,0,150.81
3660,197,203.12,2024-01-06 17:00:00,Electronics,Pay Later,2,0,203.12
3661,167,210.65,2024-02-03 19:00:00,Clothing,Android,2,0,210.65
3662,124,189.94,2024-02-10 18:00:00,Groceries,Android,1,0,189.94
3663,178,107.48,2024-01-06 01:00:00,Electronics,Android,3,0,107.48
3664,167,109.21,2024-01-15 16:00:00,Electronics,Web,1,0,109.21
3665,144,205.87,2024-01-16 20:00:00,Electronics,Android,2,0,205.87
3666,159,56.14,2024-03-12 09:00:00,Electronics,Web,3,0,56.14
3667,111,142.56,2024-01-10 17:00:00,Clothing,Web,3,0,142.56
3668,131,171.99,2024-01-10 08:00:00,Clothing,IOS,2,0,171.99
3669,195,62.48,2024-01-28 23:00:00,Electronics,Pay Later,3,0,62.48
3670,191,161.72,2024-01-19 00:00:00,Books,Android,3,0,161.72
3671,112,197.72,2024-03-08 23:00:00,Clothing,IOS,1,1,197.72
3672,130,75.72,2024-03-07 09:00:00,Clothing,IOS,3,0,75.72
3673,177,232.91,2024-01-12 17:00:00,Electronics,IOS,1,0,232.91
3674,119,99.51,2024-01-23 19:00:00,Clothing,IOS,3,0,99.51
3675,117,178.74,2024-01-06 20:00:00,Electronics,IOS,1,1,178.74
3676,192,145.82,2024-02-11 01:00:00,Groceries,Android,1,0,145.82
3677,159,153.48,2024-01-30 08:00:00,Clothing,IOS,3,0,153.48
3678,162,85.83,2024-02-11 01:00:00,Electronics,Pay Later,1,0,85.83
3679,105,213.02,2024-02-09 23:00:00,Books,Web,2,0,213.02
3680,131,166.29,2024-01-17 03:00:00,Clothing,Web,2,0,166.29
3681,192,231.04,2024-02-19 11:00:00,Electronics,Pay Later,3,0,231.04
3682,142,87.13,2024-02-18 08:00:00,Books,Android,3,1,87.13
3683,101,140.94,2024-03-01 18:00:00,Clothing,Web,3,0,140.94
3684,159,160.48,2024-02-15 13:00:00,Groceries,Pay Later,2,1,160.48
3685,122,153.02,2024-01-17 01:00:00,Clothing,Pay Later,3,0,153.02
3686,182,183.34,2024-01-05 06:00:00,Electronics,IOS,3,0,183.34
3687,130,140.3,2024-02-23 15:00:00,Books,Web,1,0,140.3
3688,104,256.1,2024-01-16 16:00:00,Clothing,IOS,3,0,256.1
3689,182,151.99,2024-01-07 19:00:00,Electronics,Android,2,0,151.99
3690,133,5.79,2024-01-08 07:00:00,Books,Web,2,0,5.79
3691,109,154.21,2024-03-27 10:00:00,Clothing,Web,3,0,154.21
3692,188,213.07,2024-03-22 05:00:00,Groceries,Pay Later,2,0,213.07
3693,101,103.83,2024-02-23 11:00:00,Groceries,Web,1,0,103.83
3694,110,100.66,2024-01-15 22:00:00,Electronics,Android,1,0,100.66
3695,149,107.98,2024-02-19 23:00:00,Electronics,Android,3,0,107.98
3696,130,96.18,2024-01-09 07:00:00,Electronics,Web,3,0,96.18
3697,155,126.03,2024-01-19 18:00:00,Groceries,Pay Later,1,1,126.03
3698,178,195.46,2024-03-12 01:00:00,Electronics,Android,1,0,195.46
3699,172,226.32,2024-02-26 03:00:00,Electronics,IOS,3,0,226.32
3700,186,28.79,2024-01-31 05:00:00,Electronics,Android,2,0,28.79
3701,182,131.08,2024-01-03 02:00:00,Electronics,Web,3,0,131.08
3702,108,165.13,2024-03-23 10:00:00,Clothing,IOS,3,0,165.13
3703,198,160.13,2024-01-29 09:00:00,Books,Web,3,0,160.13
3704,120,245.0,2024-01-12 13:00:00,Electronics,Web,3,0,245.0
3705,172,49.47,2024-01-30 17:00:00,Clothing,Web,3,0,49.47
3706,127,20.55,2024-03-28 08:00:00,Groceries,Pay Later,3,0,20.55
3707,161,253.11,2024-02-16 23:00:00,Clothing,Pay Later,3,0,253.11
3708,106,187.67,2024-03-03 02:00:00,Books,Android,2,0,187.67
3709,179,121.43,2024-01-23 10:00:00,Clothing,Web,3,0,121.43
